7, 2, 0.00016308
7, 3, 0.00166082
7, 4, 0.06001997
7, 5, 2.78735113

7, 2, 0.00013304
7, 3, 0.00165105
7, 4, 0.06011987
7, 5, 2.79772687

7, 2, 0.00012994
7, 3, 0.00164509
7, 4, 0.06010389
7, 5, 2.80957484

7, 2, 0.00013399
7, 3, 0.00164199
7, 4, 0.06016994
7, 5, 2.81591916

7, 2, 0.00013304
7, 3, 0.00164509
7, 4, 0.06012201
7, 5, 2.81858897

7, 2, 0.00013185
7, 3, 0.00163913
7, 4, 0.06014490
7, 5, 2.82174182

7, 2, 0.00013304
7, 3, 0.00164604
7, 4, 0.06013799
7, 5, 2.82395697

7, 2, 0.00013185
7, 3, 0.00164509
7, 4, 0.06014204
7, 5, 2.82089090

7, 2, 0.00013208
7, 3, 0.00164413
7, 4, 0.06012893
7, 5, 2.82132578

7, 2, 0.00013208
7, 3, 0.00164104
7, 4, 0.06017303
7, 5, 2.82292700

